BN,TN,startTR,startTRReal,startTimeReal,planTime,execTime,feedbackTime,iti,expectedDigit1,expectedDigit2,expectedDigit3,expectedDigit4,expectedDigit5,pressedDigit1,pressedDigit2,pressedDigit3,pressedDigit4,pressedDigit5,reactionTime1,reactionTime2,reactionTime3,reactionTime4,reactionTime5,Movement Time,numCorrectDigits,rewThresh1,rewThresh2,QuartetType,Unnamed: 29,SN,SID,PosInQuartet,Quartet,correct,ipi1,ipi2,ipi3,ipi4
8,18,0,54,53560,0,5000,1000,500,1,5,3,5,5,0.0,4.0,2.0,4.0,4.0,430.0,570.0,725.0,890.0,1045.0,1140.0,5,1242.5,1887.5,2,,0,102,2,AARA,True,140.0,155.0,165.0,155.0
8,19,0,57,56225,0,5000,1000,500,4,2,2,1,5,3.0,1.0,1.0,0.0,4.0,570.0,725.0,875.0,1070.0,1150.0,1270.0,5,1242.5,1887.5,2,,0,102,3,AARA,True,155.0,150.0,195.0,80.0
8,20,0,60,59020,0,5000,1000,500,1,5,3,5,5,0.0,2.0,4.0,2.0,2.0,520.0,660.0,870.0,1300.0,1465.0,5000.0,1,1242.5,1887.5,2,,0,102,4,AARA,False,140.0,210.0,430.0,165.0
8,21,0,63,62100,0,5000,1000,500,2,4,2,2,4,1.0,3.0,1.0,1.0,4.0,545.0,710.0,910.0,1075.0,1275.0,5000.0,4,1242.5,1887.5,2,,0,102,1,AARA,False,165.0,200.0,165.0,200.0
8,22,0,66,65005,0,5000,1000,500,2,4,2,2,4,1.0,3.0,1.0,3.0,3.0,665.0,815.0,965.0,1175.0,1305.0,5000.0,4,1242.5,1887.5,2,,0,102,2,AARA,False,150.0,150.0,210.0,130.0
8,23,0,68,67900,0,5000,1000,500,1,3,5,1,5,0.0,2.0,4.0,0.0,4.0,600.0,800.0,990.0,1255.0,1460.0,1595.0,5,1242.5,1887.5,2,,0,102,3,AARA,True,200.0,190.0,265.0,205.0
8,24,0,72,71020,0,5000,1000,500,2,4,2,2,4,1.0,3.0,1.0,1.0,3.0,750.0,940.0,1085.0,1245.0,1365.0,1460.0,5,1242.5,1887.5,2,,0,102,4,AARA,True,190.0,145.0,160.0,120.0
8,25,0,75,74005,0,5000,1000,500,1,4,1,2,5,0.0,3.0,0.0,1.0,4.0,600.0,790.0,1005.0,1205.0,1425.0,1640.0,5,1242.5,1887.5,3,,0,102,1,AAAA,True,190.0,215.0,200.0,220.0
8,26,0,78,77170,0,5000,1000,500,1,4,1,2,5,0.0,3.0,0.0,1.0,4.0,465.0,655.0,860.0,1215.0,1330.0,1450.0,5,1242.5,1887.5,3,,0,102,2,AAAA,True,190.0,205.0,355.0,115.0
8,27,0,81,80145,0,5000,1000,500,1,4,1,2,5,0.0,3.0,0.0,1.0,4.0,450.0,585.0,755.0,860.0,980.0,1100.0,5,1242.5,1887.5,3,,0,102,3,AAAA,True,135.0,170.0,105.0,120.0
8,28,0,83,82770,0,5000,1000,500,1,4,1,2,5,0.0,3.0,0.0,1.0,4.0,420.0,545.0,710.0,815.0,920.0,1040.0,5,1242.5,1887.5,3,,0,102,4,AAAA,True,125.0,165.0,105.0,105.0
8,29,0,86,85335,0,5000,1000,500,3,4,1,4,4,2.0,3.0,0.0,3.0,3.0,630.0,1020.0,1395.0,1505.0,1645.0,1735.0,5,1242.5,1887.5,1,,0,102,1,AAMA,True,390.0,375.0,110.0,140.0
8,30,0,89,88595,0,5000,1000,500,3,4,1,4,4,2.0,3.0,0.0,3.0,3.0,790.0,965.0,1165.0,1290.0,1420.0,1515.0,5,1242.5,1887.5,1,,0,102,2,AAMA,True,175.0,200.0,125.0,130.0
8,31,0,92,91636,0,5000,1000,500,3,4,4,4,4,2.0,3.0,3.0,3.0,3.0,775.0,925.0,1060.0,1185.0,1305.0,1395.0,5,1242.5,1887.5,1,,0,102,3,AAMA,True,150.0,135.0,125.0,120.0
8,32,0,95,94561,0,5000,1000,500,3,4,1,4,4,2.0,0.0,0.0,3.0,3.0,525.0,930.0,1585.0,1865.0,2015.0,5000.0,4,1242.5,1887.5,1,,0,102,4,AAMA,False,405.0,655.0,280.0,150.0
8,33,0,99,98175,0,5000,1000,500,1,4,1,4,1,0.0,3.0,0.0,3.0,0.0,685.0,820.0,980.0,1135.0,1270.0,1370.0,5,1242.5,1887.5,3,,0,102,1,AAAA,True,135.0,160.0,155.0,135.0
8,34,0,102,101075,0,5000,1000,500,1,4,1,4,1,0.0,3.0,0.0,3.0,0.0,460.0,570.0,755.0,860.0,1310.0,1420.0,5,1242.5,1887.5,3,,0,102,2,AAAA,True,110.0,185.0,105.0,450.0
8,35,0,105,104020,0,5000,1000,500,1,4,1,4,1,0.0,3.0,0.0,3.0,0.0,470.0,605.0,760.0,880.0,1025.0,1130.0,5,1242.5,1887.5,3,,0,102,3,AAAA,True,135.0,155.0,120.0,145.0
8,36,0,107,106680,0,5000,1000,500,1,4,1,4,1,0.0,3.0,0.0,3.0,0.0,410.0,520.0,650.0,755.0,845.0,990.0,5,1242.5,1887.5,3,,0,102,4,AAAA,True,110.0,130.0,105.0,90.0
8,37,0,110,109195,0,5000,1000,500,5,3,5,2,3,2.0,2.0,4.0,1.0,2.0,905.0,1560.0,1725.0,2295.0,2935.0,5000.0,4,1242.5,1887.5,1,,0,102,1,AAMA,False,655.0,165.0,570.0,640.0
8,38,0,114,113805,0,5000,1000,500,5,3,5,2,3,4.0,2.0,4.0,1.0,2.0,725.0,995.0,1345.0,1640.0,1810.0,1950.0,5,1242.5,1887.5,1,,0,102,2,AAMA,True,270.0,350.0,295.0,170.0
8,39,0,118,117280,0,5000,1000,500,5,3,4,2,3,4.0,2.0,3.0,1.0,2.0,610.0,820.0,1150.0,1360.0,1515.0,1660.0,5,1242.5,1887.5,1,,0,102,3,AAMA,True,210.0,330.0,210.0,155.0
8,40,0,121,120470,0,5000,1000,500,5,3,5,2,3,4.0,2.0,4.0,1.0,2.0,630.0,800.0,1075.0,1335.0,1490.0,1645.0,5,1242.5,1887.5,1,,0,102,4,AAMA,True,170.0,275.0,260.0,155.0
8,41,0,124,123645,0,5000,1000,500,4,2,3,5,1,3.0,1.0,3.0,4.0,0.0,550.0,805.0,990.0,1570.0,1970.0,5000.0,4,1242.5,1887.5,1,,0,102,1,AAMA,False,255.0,185.0,580.0,400.0
8,42,0,128,127270,0,5000,1000,500,4,2,3,5,1,3.0,2.0,2.0,4.0,0.0,600.0,995.0,1610.0,1885.0,2105.0,5000.0,4,1242.5,1887.5,1,,0,102,2,AAMA,False,395.0,615.0,275.0,220.0
8,43,0,132,131005,0,5000,1000,500,4,2,4,5,1,3.0,1.0,3.0,4.0,0.0,620.0,785.0,935.0,1170.0,1320.0,1425.0,5,1242.5,1887.5,1,,0,102,3,AAMA,True,165.0,150.0,235.0,150.0
8,44,0,134,133955,0,5000,1000,500,4,2,3,5,1,3.0,1.0,3.0,4.0,0.0,550.0,760.0,1055.0,1500.0,2025.0,5000.0,4,1242.5,1887.5,1,,0,102,4,AAMA,False,210.0,295.0,445.0,525.0
8,45,0,138,137635,0,5000,1000,500,4,4,5,2,1,3.0,3.0,4.0,1.0,0.0,570.0,730.0,885.0,1050.0,1200.0,1320.0,5,1242.5,1887.5,2,,0,102,1,AARA,True,160.0,155.0,165.0,150.0
8,46,0,141,140481,0,5000,1000,500,4,4,5,2,1,3.0,3.0,4.0,0.0,0.0,450.0,585.0,735.0,1065.0,1580.0,5000.0,4,1242.5,1887.5,2,,0,102,2,AARA,False,135.0,150.0,330.0,515.0
8,47,0,144,143710,0,5000,1000,500,1,5,2,3,5,0.0,4.0,1.0,2.0,4.0,670.0,825.0,1035.0,1290.0,1430.0,1605.0,5,1242.5,1887.5,2,,0,102,3,AARA,True,155.0,210.0,255.0,140.0
8,48,0,147,146845,0,5000,1000,500,4,4,5,2,1,3.0,3.0,4.0,1.0,0.0,560.0,705.0,855.0,1655.0,2165.0,2350.0,5,1242.5,1887.5,2,,0,102,4,AARA,True,145.0,150.0,800.0,510.0
8,49,0,151,150720,0,5000,1000,500,3,3,1,4,2,2.0,2.0,0.0,3.0,1.0,550.0,760.0,955.0,1220.0,1405.0,1555.0,5,1242.5,1887.5,2,,0,102,1,AARA,True,210.0,195.0,265.0,185.0
8,50,0,154,153801,0,5000,1000,500,3,3,1,4,2,2.0,2.0,0.0,3.0,1.0,455.0,595.0,750.0,880.0,995.0,1140.0,5,1242.5,1887.5,2,,0,102,2,AARA,True,140.0,155.0,130.0,115.0
8,51,0,157,156465,0,5000,1000,500,5,3,1,1,4,4.0,2.0,3.0,3.0,3.0,570.0,750.0,1110.0,1260.0,1865.0,5000.0,3,1242.5,1887.5,2,,0,102,3,AARA,False,180.0,360.0,150.0,605.0
8,52,0,161,160005,0,5000,1000,500,3,3,1,4,2,2.0,2.0,0.0,3.0,1.0,1295.0,1510.0,1800.0,2005.0,2175.0,2330.0,5,1242.5,1887.5,2,,0,102,4,AARA,True,215.0,290.0,205.0,170.0
8,53,0,164,163860,0,5000,1000,500,2,3,4,5,2,1.0,2.0,3.0,4.0,1.0,590.0,770.0,965.0,1130.0,1310.0,1485.0,5,1242.5,1887.5,3,,0,102,1,AAAA,True,180.0,195.0,165.0,180.0
8,54,0,167,166870,0,5000,1000,500,2,3,4,5,2,1.0,2.0,3.0,4.0,1.0,580.0,745.0,955.0,1130.0,1665.0,1845.0,5,1242.5,1887.5,3,,0,102,2,AAAA,True,165.0,210.0,175.0,535.0
8,55,0,171,170245,0,5000,1000,500,2,3,4,5,2,1.0,2.0,3.0,4.0,1.0,465.0,720.0,1100.0,1340.0,1530.0,1705.0,5,1242.5,1887.5,3,,0,102,3,AAAA,True,255.0,380.0,240.0,190.0
8,56,0,174,173475,0,5000,1000,500,2,3,4,5,2,1.0,3.0,4.0,4.0,1.0,500.0,665.0,1290.0,2060.0,2220.0,5000.0,3,1242.5,1887.5,3,,0,102,4,AAAA,False,165.0,625.0,770.0,160.0
8,57,0,178,177380,0,5000,1000,500,2,4,4,5,3,1.0,3.0,3.0,4.0,2.0,555.0,720.0,870.0,1025.0,1220.0,1390.0,5,1242.5,1887.5,2,,0,102,1,AARA,True,165.0,150.0,155.0,195.0
8,58,0,181,180295,0,5000,1000,500,2,4,4,5,3,1.0,3.0,3.0,4.0,2.0,520.0,660.0,790.0,975.0,1490.0,1665.0,5,1242.5,1887.5,2,,0,102,2,AARA,True,140.0,130.0,185.0,515.0
8,59,0,184,183485,0,5000,1000,500,3,3,1,5,3,2.0,2.0,0.0,4.0,2.0,515.0,665.0,870.0,1020.0,1175.0,1300.0,5,1242.5,1887.5,2,,0,102,3,AARA,True,150.0,205.0,150.0,155.0
8,60,0,187,186310,0,5000,1000,500,2,4,4,5,3,1.0,3.0,3.0,4.0,2.0,535.0,695.0,840.0,980.0,1130.0,1255.0,5,1242.5,1887.5,2,,0,102,4,AARA,True,160.0,145.0,140.0,150.0
8,61,0,190,189090,0,5000,1000,500,5,3,3,1,4,2.0,2.0,2.0,0.0,3.0,495.0,1070.0,1495.0,1915.0,2105.0,5000.0,4,1242.5,1887.5,2,,0,102,1,AARA,False,575.0,425.0,420.0,190.0
8,62,0,193,192855,0,5000,1000,500,5,3,3,1,4,4.0,3.0,3.0,0.0,3.0,645.0,875.0,1045.0,1965.0,2120.0,5000.0,3,1242.5,1887.5,2,,0,102,2,AARA,False,230.0,170.0,920.0,155.0
8,63,0,197,196640,0,5000,1000,500,4,2,1,3,1,3.0,1.0,0.0,2.0,0.0,570.0,765.0,980.0,1235.0,1410.0,1490.0,5,1242.5,1887.5,2,,0,102,3,AARA,True,195.0,215.0,255.0,175.0
8,64,0,200,199655,0,5000,1000,500,5,3,3,1,4,4.0,2.0,2.0,0.0,3.0,800.0,965.0,1125.0,1295.0,1430.0,1555.0,5,1242.5,1887.5,2,,0,102,4,AARA,True,165.0,160.0,170.0,135.0
8,65,0,203,202735,0,5000,1000,500,2,4,1,4,4,1.0,3.0,0.0,3.0,3.0,715.0,910.0,1130.0,1275.0,1400.0,1475.0,5,1242.5,1887.5,3,,0,102,1,AAAA,True,195.0,220.0,145.0,125.0
8,66,0,206,205735,0,5000,1000,500,2,4,1,4,4,1.0,3.0,0.0,3.0,3.0,465.0,600.0,750.0,875.0,1005.0,1105.0,5,1242.5,1887.5,3,,0,102,2,AAAA,True,135.0,150.0,125.0,130.0
8,67,0,209,208365,0,5000,1000,500,2,4,1,4,4,1.0,3.0,0.0,3.0,3.0,450.0,810.0,1300.0,1560.0,1705.0,1785.0,5,1242.5,1887.5,3,,0,102,3,AAAA,True,360.0,490.0,260.0,145.0
8,68,0,212,211675,0,5000,1000,500,2,4,1,4,4,1.0,3.0,0.0,3.0,3.0,465.0,620.0,810.0,930.0,1065.0,1135.0,5,1242.5,1887.5,3,,0,102,4,AAAA,True,155.0,190.0,120.0,135.0
8,69,0,215,214335,0,5000,1000,500,1,1,1,5,5,0.0,0.0,0.0,4.0,4.0,575.0,730.0,870.0,1015.0,1170.0,1270.0,5,1242.5,1887.5,1,,0,102,1,AAMA,True,155.0,140.0,145.0,155.0
8,70,0,218,217130,0,5000,1000,500,1,1,1,5,5,0.0,0.0,0.0,4.0,4.0,295.0,415.0,550.0,755.0,910.0,995.0,5,1242.5,1887.5,1,,0,102,2,AAMA,True,120.0,135.0,205.0,155.0
8,71,0,220,219656,0,5000,1000,500,1,1,2,5,5,0.0,0.0,1.0,4.0,4.0,325.0,555.0,720.0,865.0,1005.0,1105.0,5,1242.5,1887.5,1,,0,102,3,AAMA,True,230.0,165.0,145.0,140.0
8,72,0,223,222285,0,5000,1000,500,1,1,1,5,5,0.0,0.0,0.0,4.0,4.0,450.0,585.0,740.0,870.0,1045.0,1135.0,5,1242.5,1887.5,1,,0,102,4,AAMA,True,135.0,155.0,130.0,175.0
1,1,0,6,5001,0,5000,1000,500,1,2,1,2,3,0.0,0.0,0.0,0.0,0.0,4640.0,0.0,0.0,0.0,0.0,5005.0,1,3000.0,4500.0,3,,1,103,1,AAAA,False,-4640.0,0.0,0.0,0.0
1,2,0,12,11531,0,5000,1000,500,1,2,1,2,3,0.0,1.0,0.0,1.0,2.0,665.0,970.0,1260.0,1595.0,1895.0,2020.0,5,3000.0,4500.0,3,,1,103,2,AAAA,True,305.0,290.0,335.0,300.0
1,3,0,16,15076,0,5000,1000,500,1,2,1,2,3,0.0,1.0,0.0,1.0,2.0,470.0,800.0,1120.0,1465.0,1835.0,1980.0,5,3000.0,4500.0,3,,1,103,3,AAAA,True,330.0,320.0,345.0,370.0
1,4,0,19,18586,0,5000,1000,500,1,2,1,2,3,0.0,1.0,0.0,1.0,2.0,415.0,700.0,1095.0,1465.0,1755.0,1875.0,5,3000.0,4500.0,3,,1,103,4,AAAA,True,285.0,395.0,370.0,290.0
1,5,0,22,21986,0,5000,1000,500,1,2,2,1,5,0.0,1.0,1.0,0.0,4.0,415.0,720.0,1050.0,1385.0,1810.0,1975.0,5,3000.0,4500.0,2,,1,103,1,AARA,True,305.0,330.0,335.0,425.0
1,6,0,26,25491,0,5000,1000,500,1,2,2,1,5,0.0,1.0,1.0,0.0,4.0,475.0,785.0,1125.0,1405.0,1670.0,1795.0,5,3000.0,4500.0,2,,1,103,2,AARA,True,310.0,340.0,280.0,265.0
1,7,0,29,28816,0,5000,1000,500,4,1,4,4,3,3.0,0.0,3.0,3.0,2.0,760.0,1160.0,1430.0,1730.0,2080.0,2235.0,5,3000.0,4500.0,2,,1,103,3,AARA,True,400.0,270.0,300.0,350.0
1,8,0,33,32576,0,5000,1000,500,1,2,2,1,5,0.0,1.0,1.0,0.0,4.0,675.0,1010.0,1270.0,1750.0,2035.0,2180.0,5,3000.0,4500.0,2,,1,103,4,AARA,True,335.0,260.0,480.0,285.0
1,9,0,37,36281,0,5000,1000,500,5,2,4,3,4,4.0,1.0,3.0,2.0,3.0,1115.0,1475.0,1805.0,2085.0,2405.0,2515.0,5,3000.0,4500.0,1,,1,103,1,AAMA,True,360.0,330.0,280.0,320.0
1,10,0,41,40321,0,5000,1000,500,5,2,4,3,4,4.0,1.0,3.0,2.0,3.0,560.0,860.0,1145.0,1420.0,1670.0,1800.0,5,3000.0,4500.0,1,,1,103,2,AAMA,True,300.0,285.0,275.0,250.0
1,11,0,44,43646,0,5000,1000,500,5,2,2,3,4,4.0,1.0,1.0,2.0,3.0,625.0,965.0,1215.0,1490.0,1755.0,1840.0,5,3000.0,4500.0,1,,1,103,3,AAMA,True,340.0,250.0,275.0,265.0
1,12,0,48,47011,0,5000,1000,500,5,2,4,3,4,4.0,1.0,3.0,2.0,3.0,545.0,920.0,1215.0,1590.0,1810.0,1925.0,5,3000.0,4500.0,1,,1,103,4,AAMA,True,375.0,295.0,375.0,220.0
1,13,0,51,50461,0,5000,1000,500,1,4,5,3,4,0.0,3.0,4.0,2.0,3.0,555.0,1065.0,1460.0,2110.0,2350.0,2470.0,5,3000.0,4500.0,3,,1,103,1,AAAA,True,510.0,395.0,650.0,240.0
1,14,0,55,54461,0,5000,1000,500,1,4,5,3,4,0.0,3.0,4.0,2.0,3.0,440.0,750.0,1075.0,1855.0,2100.0,2210.0,5,3000.0,4500.0,3,,1,103,2,AAAA,True,310.0,325.0,780.0,245.0
1,15,0,59,58196,0,5000,1000,500,1,4,5,3,4,0.0,3.0,4.0,2.0,3.0,620.0,935.0,1300.0,1835.0,2095.0,2190.0,5,3000.0,4500.0,3,,1,103,3,AAAA,True,315.0,365.0,535.0,260.0
1,16,0,62,61911,0,5000,1000,500,1,4,5,3,4,0.0,3.0,4.0,2.0,3.0,415.0,735.0,1065.0,1460.0,1705.0,1870.0,5,3000.0,4500.0,3,,1,103,4,AAAA,True,320.0,330.0,395.0,245.0
1,17,0,66,65306,0,5000,1000,500,1,5,4,1,5,0.0,4.0,3.0,0.0,4.0,490.0,775.0,1220.0,1720.0,2190.0,2315.0,5,3000.0,4500.0,3,,1,103,1,AAAA,True,285.0,445.0,500.0,470.0
1,18,0,70,69146,0,5000,1000,500,1,5,4,1,5,0.0,4.0,3.0,0.0,4.0,490.0,835.0,1180.0,1530.0,1850.0,1975.0,5,3000.0,4500.0,3,,1,103,2,AAAA,True,345.0,345.0,350.0,320.0
1,19,0,73,72646,0,5000,1000,500,1,5,4,1,5,0.0,4.0,3.0,0.0,4.0,455.0,730.0,1095.0,1415.0,1665.0,1820.0,5,3000.0,4500.0,3,,1,103,3,AAAA,True,275.0,365.0,320.0,250.0
1,20,0,76,75991,0,5000,1000,500,1,5,4,1,5,0.0,4.0,3.0,0.0,4.0,525.0,815.0,1150.0,1465.0,1705.0,1845.0,5,3000.0,4500.0,3,,1,103,4,AAAA,True,290.0,335.0,315.0,240.0
1,21,0,80,79361,0,5000,1000,500,1,4,1,5,1,0.0,3.0,0.0,4.0,0.0,565.0,915.0,1220.0,1485.0,1765.0,1845.0,5,3000.0,4500.0,1,,1,103,1,AAMA,True,350.0,305.0,265.0,280.0
1,22,0,83,82731,0,5000,1000,500,1,4,1,5,1,0.0,3.0,0.0,4.0,0.0,460.0,820.0,1080.0,1365.0,1880.0,1990.0,5,3000.0,4500.0,1,,1,103,2,AAMA,True,360.0,260.0,285.0,515.0
1,23,0,87,86246,0,5000,1000,500,1,4,4,5,1,0.0,3.0,3.0,4.0,0.0,495.0,815.0,1115.0,1435.0,1695.0,1835.0,5,3000.0,4500.0,1,,1,103,3,AAMA,True,320.0,300.0,320.0,260.0
1,24,0,90,89606,0,5000,1000,500,1,4,1,5,1,0.0,3.0,0.0,4.0,0.0,485.0,835.0,1120.0,1395.0,1690.0,1790.0,5,3000.0,4500.0,1,,1,103,4,AAMA,True,350.0,285.0,275.0,295.0
1,25,0,93,92921,0,5000,1000,500,3,2,3,4,4,2.0,1.0,2.0,3.0,3.0,1030.0,1360.0,1675.0,2070.0,2350.0,2470.0,5,3000.0,4500.0,2,,1,103,1,AARA,True,330.0,315.0,395.0,280.0
1,26,0,97,96916,0,5000,1000,500,3,2,3,4,4,2.0,1.0,2.0,3.0,3.0,930.0,1695.0,1970.0,2260.0,2525.0,2650.0,5,3000.0,4500.0,2,,1,103,2,AARA,True,765.0,275.0,290.0,265.0
1,27,0,102,101091,0,5000,1000,500,4,2,1,4,1,3.0,1.0,0.0,3.0,0.0,1000.0,1400.0,1680.0,2130.0,2400.0,2505.0,5,3000.0,4500.0,2,,1,103,3,AARA,True,400.0,280.0,450.0,270.0
1,28,0,106,105121,0,5000,1000,500,3,2,3,4,4,3.0,1.0,2.0,3.0,3.0,955.0,2140.0,2550.0,2990.0,3210.0,5000.0,4,3000.0,4500.0,2,,1,103,4,AARA,False,1185.0,410.0,440.0,220.0
1,29,0,110,109966,0,5000,1000,500,3,4,5,5,1,2.0,3.0,4.0,4.0,0.0,635.0,935.0,1255.0,1485.0,1805.0,1905.0,5,3000.0,4500.0,1,,1,103,1,AAMA,True,300.0,320.0,230.0,320.0
1,30,0,114,113396,0,5000,1000,500,3,4,5,5,1,2.0,3.0,4.0,4.0,0.0,685.0,965.0,1325.0,1555.0,1835.0,1940.0,5,3000.0,4500.0,1,,1,103,2,AAMA,True,280.0,360.0,230.0,280.0
1,31,0,117,116861,0,5000,1000,500,3,4,4,5,1,2.0,3.0,3.0,4.0,0.0,900.0,1230.0,1480.0,1790.0,2050.0,2145.0,5,3000.0,4500.0,1,,1,103,3,AAMA,True,330.0,250.0,310.0,260.0
1,32,0,121,120536,0,5000,1000,500,3,4,5,5,1,2.0,3.0,4.0,4.0,0.0,830.0,1095.0,1395.0,1600.0,1830.0,1960.0,5,3000.0,4500.0,1,,1,103,4,AAMA,True,265.0,300.0,205.0,230.0
1,33,0,125,124026,0,5000,1000,500,4,5,1,5,4,3.0,4.0,0.0,4.0,3.0,775.0,1030.0,1595.0,1860.0,2135.0,2275.0,5,3000.0,4500.0,2,,1,103,1,AARA,True,255.0,565.0,265.0,275.0
1,34,0,128,127826,0,5000,1000,500,4,5,1,5,4,3.0,4.0,0.0,3.0,3.0,580.0,825.0,1100.0,1385.0,2240.0,5000.0,4,3000.0,4500.0,2,,1,103,2,AARA,False,245.0,275.0,285.0,855.0
1,35,0,132,131701,0,5000,1000,500,5,1,2,4,4,4.0,0.0,1.0,3.0,3.0,695.0,1370.0,1900.0,2140.0,2415.0,2510.0,5,3000.0,4500.0,2,,1,103,3,AARA,True,675.0,530.0,240.0,275.0
1,36,0,136,135736,0,5000,1000,500,4,5,1,5,4,3.0,4.0,0.0,4.0,3.0,675.0,985.0,1295.0,2015.0,2270.0,2360.0,5,3000.0,4500.0,2,,1,103,4,AARA,True,310.0,310.0,720.0,255.0
1,37,0,140,139621,0,5000,1000,500,1,5,3,2,1,0.0,4.0,2.0,1.0,0.0,960.0,1245.0,1595.0,2055.0,2485.0,2585.0,5,3000.0,4500.0,2,,1,103,1,AARA,True,285.0,350.0,460.0,430.0
1,38,0,144,143731,0,5000,1000,500,1,5,3,2,1,0.0,4.0,2.0,1.0,0.0,695.0,970.0,1345.0,1650.0,1900.0,2005.0,5,3000.0,4500.0,2,,1,103,2,AARA,True,275.0,375.0,305.0,250.0
1,39,0,148,147261,0,5000,1000,500,1,1,1,5,4,0.0,0.0,0.0,4.0,3.0,575.0,870.0,1245.0,1680.0,1925.0,1980.0,5,3000.0,4500.0,2,,1,103,3,AARA,True,295.0,375.0,435.0,245.0
1,40,0,151,150771,0,5000,1000,500,1,5,3,2,1,0.0,4.0,2.0,1.0,0.0,605.0,945.0,1295.0,1590.0,1840.0,1950.0,5,3000.0,4500.0,2,,1,103,4,AARA,True,340.0,350.0,295.0,250.0
1,41,0,155,154251,0,5000,1000,500,1,3,1,2,4,0.0,2.0,0.0,1.0,3.0,660.0,1180.0,1645.0,1940.0,2195.0,2315.0,5,3000.0,4500.0,3,,1,103,1,AAAA,True,520.0,465.0,295.0,255.0
1,42,0,159,158091,0,5000,1000,500,1,3,1,2,4,0.0,2.0,0.0,1.0,3.0,1015.0,1315.0,1635.0,1915.0,2145.0,2250.0,5,3000.0,4500.0,3,,1,103,2,AAAA,True,300.0,320.0,280.0,230.0
1,43,0,162,161866,0,5000,1000,500,1,3,1,2,4,0.0,2.0,0.0,1.0,3.0,530.0,925.0,1805.0,2135.0,2480.0,2600.0,5,3000.0,4500.0,3,,1,103,3,AAAA,True,395.0,880.0,330.0,345.0
1,44,0,166,165991,0,5000,1000,500,1,3,1,2,4,0.0,2.0,0.0,1.0,3.0,505.0,940.0,1265.0,1555.0,1965.0,2070.0,5,3000.0,4500.0,3,,1,103,4,AAAA,True,435.0,325.0,290.0,410.0
1,45,0,170,169586,0,5000,1000,500,5,3,3,4,2,4.0,2.0,2.0,3.0,1.0,660.0,1125.0,1380.0,1685.0,1920.0,2030.0,5,3000.0,4500.0,1,,1,103,1,AAMA,True,465.0,255.0,305.0,235.0
1,46,0,174,173141,0,5000,1000,500,5,3,3,4,2,4.0,2.0,2.0,3.0,1.0,730.0,1360.0,1585.0,2150.0,2450.0,2550.0,5,3000.0,4500.0,1,,1,103,2,AAMA,True,630.0,225.0,565.0,300.0
1,47,0,178,177216,0,5000,1000,500,5,3,4,4,2,4.0,2.0,3.0,3.0,1.0,580.0,1190.0,1465.0,1710.0,2145.0,2260.0,5,3000.0,4500.0,1,,1,103,3,AAMA,True,610.0,275.0,245.0,435.0
1,48,0,182,181006,0,5000,1000,500,5,3,3,4,2,4.0,2.0,2.0,3.0,1.0,640.0,985.0,1280.0,1560.0,1770.0,1880.0,5,3000.0,4500.0,1,,1,103,4,AAMA,True,345.0,295.0,280.0,210.0
1,49,0,185,184416,0,5000,1000,500,3,5,5,4,3,2.0,4.0,4.0,3.0,2.0,735.0,1055.0,1305.0,1595.0,1850.0,2005.0,5,3000.0,4500.0,3,,1,103,1,AAAA,True,320.0,250.0,290.0,255.0
1,50,0,188,187946,0,5000,1000,500,3,5,5,4,3,2.0,4.0,4.0,3.0,2.0,730.0,1040.0,1355.0,1655.0,1925.0,2030.0,5,3000.0,4500.0,3,,1,103,2,AAAA,True,310.0,315.0,300.0,270.0
1,51,0,192,191501,0,5000,1000,500,3,5,5,4,3,2.0,4.0,4.0,3.0,2.0,635.0,985.0,1285.0,1875.0,2260.0,2365.0,5,3000.0,4500.0,3,,1,103,3,AAAA,True,350.0,300.0,590.0,385.0
1,52,0,196,195391,0,5000,1000,500,3,5,5,4,3,2.0,4.0,4.0,3.0,1.0,1070.0,1385.0,1660.0,2095.0,2445.0,5000.0,4,3000.0,4500.0,3,,1,103,4,AAAA,False,315.0,275.0,435.0,350.0
1,53,0,200,199466,0,5000,1000,500,3,4,4,1,5,2.0,3.0,3.0,0.0,4.0,670.0,1060.0,1305.0,1600.0,1825.0,1945.0,5,3000.0,4500.0,3,,1,103,1,AAAA,True,390.0,245.0,295.0,225.0
1,54,0,203,202936,0,5000,1000,500,3,4,4,1,5,2.0,3.0,3.0,1.0,4.0,930.0,1255.0,1525.0,1855.0,2055.0,5000.0,4,3000.0,4500.0,3,,1,103,2,AAAA,False,325.0,270.0,330.0,200.0
1,55,0,207,206646,0,5000,1000,500,3,4,4,1,5,2.0,3.0,3.0,0.0,4.0,775.0,1140.0,1365.0,1680.0,2305.0,2400.0,5,3000.0,4500.0,3,,1,103,3,AAAA,True,365.0,225.0,315.0,625.0
1,56,0,211,210571,0,5000,1000,500,3,4,4,1,5,2.0,3.0,3.0,0.0,4.0,795.0,1150.0,1385.0,1730.0,2025.0,2160.0,5,3000.0,4500.0,3,,1,103,4,AAAA,True,355.0,235.0,345.0,295.0
1,57,0,215,214256,0,5000,1000,500,2,1,3,1,1,1.0,0.0,2.0,0.0,0.0,1485.0,1825.0,2165.0,2635.0,2890.0,2985.0,5,3000.0,4500.0,2,,1,103,1,AARA,True,340.0,340.0,470.0,255.0
